Shooting range ID,Name,Street address,State,City,Zip code,Phone number,NSSF Member,Facility Details,Services,Shooting Available,Distance,Competition,Website
9417,THE GUN RANGE,2401 South Fort Hood St,TX,Killeen,76542,254-781-2166,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Food Service/Snacks', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 50 yd/mtr']",[],https://www.thegunrangeusa.com/
2134,Rockdale Gun Club,Box 506 FM 487 N,TX,Rockdale,76567,(512) 446-6608,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Memberships Available']",[],"['Rifles', 'Shotguns']",['Center-Fire Rifle: 50 yd/mtr'],[],#
6924,P.K. Sportsmans Range,Sportsmans Center Box L,TX,Fort Hood,76544,(817) 532-4552,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve']","['Clubhouse/Lounge/Lodge', 'Picnic Area']","['Shotguns', 'Archery Outdoor Field']",[],[],#
3363,Fort Hood Sportsmens Center,Building 1937 Rod & Gun Club Loop,TX,Fort Hood,76544,(254) 532-4552,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Military Facility']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store']","['Shotguns', 'Archery Outdoor Field']",[],"['3D Archery', 'Muzzle Loading Events']",http://www.hoodmwr.com/sportsmenscenter.htm
7711,Texas Star Shooting Range,860 CR 3384,TX,Kempner,76539,(254) 813-5884,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Municipal Facility', 'Military Facility', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",[],http://www.texasstarshootingrange.com
10445,Quail Hunt Dime Box,1009 Private Road 4531,TX,Dime Box,77853,(979) 540-0745,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve', 'Public Access', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",[],http://quailhuntdimebox.com
6032,Hawkeye Shooting Academy,119 N 19th St,TX,Temple,76504,(254) 295-0951,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']",[],http://www.hawkeye.academy
7699,Flat Rock Creek Ranch,1550 E Hwy 71,TX,Marble Falls,78654,(830) 596-3727,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve']",[],[],[],[],http://www.theflatrockcreekranch.com
4256,Comal Counrty Shooting Sports,1898 Rittimann Road,TX,Spring Branch,78070,(210) 573-5361,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Instruction Available']",['Shotguns'],[],['Skeet Competition'],http://comalskeet.com
2305,Temple Gun Club,3924 FM 438 Loop Rd,TX,Temple,76505,(817) 773-1593,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",['Youth Programs'],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']","['Practical/Action Pistol', 'Smallbore']",http://www.templegunclub.com
5516,Dietz Gun Shop & Range,421 Range Road,TX,New Braunfels,78132,(830) 885-4662,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Picnic Area', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['Airgun', 'Bench Rest']",http://dietzgunshop.com
3882,Llano County Clay Busters,Highway 16-12 Miles North,TX,Llano,78643,(325) 247-5971,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Shotguns'],[],[],#
3689,Burlington Gun Club,222 Red Fox Run,TX,Seguin,78155-9452,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],#
10756,Weber's Shooting Sports,14757 North Interstate 35 Frontage Road,TX,Troy,76579,(254) 938-0415,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 100 yd/mtr']","['Skeet Competition', 'Sporting Clays/FITASC']",http://webersguns.com
6709,Caldwell Police Dept.,CR 105/206 S. Hill,TX,Caldwell,77836,(409) 567-4455,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement']",[],[],[],[],#
6451,Diamond K Ranch,Sisterdale-Lindendale Rd,TX,Sisterdale,78209,(830) 324-6727,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Lodging Available', 'Retail Store']",['Shotguns'],[],[],http://www.diamondkranch.com
10739,One in the Chamber Sports Range,717 County Road 148,TX,Gatesville,76528,(254) 216-1443,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Military Facility', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']",[],https://oneinthechambersportsrange.com
4117,Fayette County Gun Club,2021 West Guenther Lane,TX,La Grange,78945,(979) 249-3533,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Memberships Available']",[],"['Rifles', 'Shotguns', 'Archery Outdoor Field']",['Center-Fire Rifle: 50 yd/mtr'],[],http://www.fayettecountygunclub.com
4976,"JST Outfitters, LLC",635 Hwy 46 East Suite 401,TX,Boerne,78006,(830) 336-4867,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Memberships Available', 'Host Events Open To Public/Non-Members']",['Retail Store'],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://www.jstoutfittersllc.com
5548,"Ballistic Therapy, LLC",635 Highway 46 East,TX,Boerne,78006,(830) 336-4869,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://www.ballistictherapy.com
4030,Randolph Skeet & Trap Range,East Perimeter RD,TX,Randolph AFB,78148,(210) 652-2064,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Military Facility', 'Public Access', 'Members Only', 'Memberships Available']",[],['Shotguns'],[],[],#
7705,Serengeti Game Ranch,444B Old NO. 9 Hwy,TX,Comfort,78013,(830) 370-8831,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve', 'Public Access']",[],[],[],[],http://www.serengetigameranch.com
5466,"John's Guns, Etc",156 County Road 305,TX,Lott,76656,(254) 749-7940,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', 'Public Access']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",[],http://www.johnsgunsetc.com
9144,Mission Ridge Range & Academy,4507 N Loop 1604 West,TX,San Antonio,78249-2134,(210) 504-9000,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Indoor']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['3D Archery', '3 Gun/Multi Gun', 'Airgun', 'Bench Rest', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Practical/Action Pistol', 'Precision Pistol', 'Rimfire Challenge', 'Smallbore']",http://missionridgerange.com
4918,Caliber Canyon Gun Range,139 Walnut Grove Rd.,TX,Boerne,78006,(830) 431-1880,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['3 Gun/Multi Gun', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Rimfire Challenge', 'Sporting Clays/FITASC']",http://www.hillcogunsmith.com
6930,Baumans Shooting Range,UNKNOWN,TX,Valley Springs,76885,(915) 247-3737,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],"['Shotguns', 'Archery Outdoor Field']",[],[],#
2709,4 H Gatesville,PO Box 149,TX,Gatesville,76528-0149,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],#
2037,Joshua Creek Ranch,132 Cravey Rd,TX,Boerne,78006,(830) 537-5090,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Hunting Preserve', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Lodging Available', 'Picnic Area', 'Retail Store', 'Youth Programs']",['Shotguns'],[],['Sporting Clays/FITASC'],http://www.joshuacreek.com
7427,Hicksville Gun Range,225 Dusty Lane,TX,Gatesville,76528,(254) 679-1362,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Military Facility', 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Skeet Competition', 'Smallbore', 'Trap Competition']",http://www.hicksvillegunrange.com
4439,Texican Rangers,130 Steiler Ranch Rd,TX,Comfort,78247-1929,(830) 868-0942,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],['Cowboy Action Shooting'],http://www.texicanrangers.org/
4987,"Pawnee Sporting Clays, LLC",1040 FM 2503,TX,Fayetteville,78940,,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Host Events Open To Public/Non-Members']",[],['Shotguns'],[],[],http://www.pawneesportingclays.com
6687,Black Creek Ranch Hunting Preserve,2523 Nacogdoches,TX,San Antonio,78217,(210) 805-9600,Non-NSSF,"['Private', 'Outdoor', 'Hunting Preserve', 'Public Access']",[],['Shotguns'],[],[],#
10278,San Antonio Gun Club,928 East Contour Drive,TX,San Antonio,78212,(210) 828-9860,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']",['Shotguns'],[],"['Skeet Competition', 'Trap Competition']",http://www.sagunclub.com
7818,Nixon Gun Range,1922 county road 173,TX,Nixon,78140,(210) 784-8374,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Military Facility', 'Handicap accessible', 'Public Access']","['Hunter Education', 'Instruction Available']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']",[],#
6677,Marlin Rifle & Pistol Range,126 Bridge St.,TX,Marlin,76616,(817) 883-3534,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club""]",[],[],[],[],#
6358,Hammetts One Eye Bar Ranch,1160 McElroy Ln,TX,New Ulm,78950-2007,(979) 357-2860,Non-NSSF,"['Public', 'Outdoor']",[],[],[],[],#
4327,"Hill Country Shooting Sports Center, Inc.",1886 Cypress Creek Rd,TX,Kerrville,78028-8967,(830) 995-5118,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['Airgun', 'Cowboy Action Shooting', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Skeet Competition', 'Smallbore', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.hillcountryshootingsports.com
4760,Picosa Ranch,0,TX,Floresville,78114,(512) 428-5127,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Hunting Preserve', 'Public Access']","['Food Service/Snacks', 'Lodging Available', 'Picnic Area']",[],[],[],http://www.picosaranch.com
6363,Texas Thunder Range,7128 Bandera Road,TX,San Antonio,78238,(210) 509-4752,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Military Facility', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']","['Precision Pistol', 'Smallbore']",http://www.texasthunderrange.com
6362,Texas Guns,7122 Bandera Rd,TX,San Antonio,78238-1295,(210) 509-4752,Non-NSSF,"['Public', 'Indoor', ""Gun/Sportsman's Club""]","['Equipment Rentals', 'Instruction Available']",[],[],[],http://texasgunssa.com/
4463,Texas Historical Shootist Society/Brune Ranch,FM 1890,TX,Columbus,78934,(281) 342-1210,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],[],[],"['Cowboy Action Shooting', 'Rifle Metallic Silhouette']",http://www.thss.org/
7251,Texas Concealed Handgun,7106 Quail Trace,TX,San Antonio,78250,(210) 520-3710,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']","['Instruction Available', ""Women's Programs""]",[],[],[],http://www.texasconcealedhandgun.com
1535,Pasadena Gun Center,206 East Shaw Ave,TX,Pasadena,77506-1422,(713) 472-0417,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Practical/Action Pistol'],http://www.pasadenaguncenter.com
9200,SGA - Crosby,"5911, FM 2100 RD",TX,Crosby,77532,(281) 328-2800,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['Practical/Action Pistol', 'Rimfire Challenge']",http://www.springgunsandammo.com
11531,Range USA - Webster,350 East Nasa Parkway,TX,Webster,77598,(281) 724-4453,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],https://rangeusa.com/location-webster
2140,Clear Creek Gun Range,2381 Gun Range Rd,TX,League City,77573,(281) 337-1722,NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club""]","['Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],http://clearcreekgunrange.com
8030,Meadow Ridge Archery and Gun,1090 County Road 231,TX,Nacogdoches,75961,936-569-9880,NSSF,"['Public', 'Indoor/Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Indoor', 'Archery Outdoor Field', 'Archery Outdoor 3D']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 100 yd/mtr', 'Center-Fire Rifle: 75 ft']",['3D Archery'],http://www.meadowridgearcheryandgun.com
4086,"Aransas Firearms, LLC",3215 Hwy 35 N,TX,Fulton,78358-1830,(361) 729-6556,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store']",['Handguns'],['Handgun/Smallbore Rifle: 75 ft'],[],http://www.aransasfirearms.com
1904,Top Gun Handgun Training & Shooting Center,5901 Beverlyhill St,TX,Houston,77057-6711,(713) 779-4867,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore']",http://www.topgunrange.com
4457,59 Gun Range,11325 Eastex Fwy,TX,Houston,77093-2132,(281) 449-6063,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible']",[],[],[],['Handgun Metallic Silhouette'],#
5604,D Gun Range LLC,11325 Eastex Fwy,TX,Houston,77093,(281) 449-6063,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Retail Store']","['Handguns', 'Shotguns']",['Handgun/Smallbore Rifle: 50 ft'],"['Airgun', 'Practical/Action Pistol', 'Rimfire Challenge']",http://DGunRange.com
10924,Agis Arms Shooting Range,3915 South Sam Houston Parkway East,TX,Houston,77047,(713) 503-7645,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']",[],https://www.agisarms.com/
6690,Baileys Rifle & Pistol Range,3626 Bluebonnet Dr.,TX,Houston,77053,(713) 433-2475,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Shotguns'],[],[],#
7578,Full Armor Firearms,11911 Katy Fwy,TX,Houston,77079-1601,(713) 701-7611,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Food Service/Snacks', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Practical/Action Pistol'],http://www.fullarmorgunrange.com
7260,Tejas Pistoleros Shooting Club,"4 m. West of Eagle Lake, TX S. side of Hwy 90A",TX,Houston,77221-1074,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available']",[],['Shotguns'],[],"['Cowboy Action Shooting', 'Practical/Action Pistol', 'Precision Pistol']",http://tejaspistoleros.org
6700,Champion Lake Gun Club Inc.,5615 Hiltonview,TX,Houston,77086,(713) 893-5868,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area']",['Shotguns'],[],[],#
3981,"Addicks Range/Bayou Rifles, Inc.",1300 Addicks-Fairbanks Road (Addicks Location),TX,Houston,77077,(713) 668-7801,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Instruction Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Airgun', 'Bench Rest', 'Handgun Metallic Silhouette', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore']",http://www.bayourifles.org
4688,Shiloh Shooting Range,12703 Shiloh Church Road,TX,Houston,77066,(281) 444-8930,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Practical/Action Pistol'],http://www.shilohshooting.com
10390,Range USA - Humble,9245 Farm to Market 1960 Bypass,TX,Humble,77338,832-995-0359,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],https://rangeusa.com/
7337,Best Shot Range,4425 FM 2351 #D,TX,Friendswood,77546,(281) 648-7468,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 75 ft']",['Airgun'],http://www.bestshotrange.com
11226,Saddle River Spring,2920 Spring Cypress Road,TX,Spring,77388,(832) 585-1452,Non-NSSF,"['Public', 'Indoor', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']",[],http://Saddleriverspring.com
6669,Juliff Range/Bayou Rifles Inc,Hage Ranch Rd Just past Bateman Blvd,TX,Rosharon,77583,(713) 668-7801,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']","['Instruction Available', 'Picnic Area']",['Rifles'],['Center-Fire Rifle: 500 yd/mtr'],"['Cowboy Action Shooting', 'Hi-Power Rifle Matches', 'Smallbore']",http://www.bayourifles.org
9126,HW Range and Training Center,24815 Hempstead Hwy,TX,Cypress,77429,(281) 373-0232,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']",['Instruction Available'],['Shotguns'],[],['Skeet Competition'],http://www.hwrange.com
4278,PSC Shooting Club,3121 W. Parkwood Ave.,TX,Friendswood,77548,(832) 623-5131,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Rifles', 'Shotguns', 'Archery Outdoor Field']",['Center-Fire Rifle: 300 yd/mtr'],"['Airgun', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore']",http://www.psc-range.com
4112,Bay Area Shooting Club,4100 Euell Rd,TX,Crosby,77532,(832) 758-0210,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Instruction Available', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",[],http://www.basctx.com
2589,Bay Area Practical Shooters,606-B South Second,TX,Alvin,77511,(713) 941-7735,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],['Practical/Action Pistol'],#
4886,Big Kountry Shooting,1204 Farm to Market 1462,TX,Alvin,77511,(832) 494-8830,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Archery Indoor']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Practical/Action Pistol'],http://www.bigkountryshooting.com
4393,Spanish Dagger Hunting Preserve,5619 Highway 90,TX,Uvalde,78802,(830) 591-4757,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks']",['Shotguns'],[],[],http://www.spanishdagger.com
4853,G2G Family Recreational Shooting & Archery,25635 Southwest Freeway,TX,Rosenberg,77471,(713) 446-4802,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Archery Indoor']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],#
